Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Bin Location (product.metafields.custom.bin_location),Box Location (product.metafields.custom.box_location),Language (product.metafields.custom.language),London Code  (product.metafields.custom.londoncode),Notes  (product.metafields.custom.notes),Old Location (product.metafields.custom.product_locate),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),EasyScan Product Bin Location (product.metafields.my_fields.bin_location),Board game mechanics (product.metafields.shopify.board-game-mechanics),Book cover type (product.metafields.shopify.book-cover-type),Color (product.metafields.shopify.color-pattern),Decoration material (product.metafields.shopify.decoration-material),Difficulty level (product.metafields.shopify.difficulty-level),Frame style (product.metafields.shopify.frame-style),Gameplay skills (product.metafields.shopify.gameplay-skills),Genre (product.metafields.shopify.genre),Language version (product.metafields.shopify.language-version),Media access (product.metafields.shopify.media-access),Media theme (product.metafields.shopify.media-theme),Orientation (product.metafields.shopify.orientation),Publication frequency (product.metafields.shopify.publication-frequency),Recommended age group (product.metafields.shopify.recommended-age-group),Target audience (product.metafields.shopify.target-audience),Theme (product.metafields.shopify.theme),Toy/Game material (product.metafields.shopify.toy-game-material),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
tahreek-e-jadeed-vol-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/files/rn-image_picker_lib_temp_4d2e470b-7e64-48f9-8d57-365354d085ca.jpg?v=1763419377,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tahreek-e-jadeed-vol-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/files/rn-image_picker_lib_temp_9274d8de-5aff-4c0c-aa6e-17fc5108c973.jpg?v=1763419377,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tahreek-e-jadeed-vol-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/files/rn-image_picker_lib_temp_03654f2c-e073-48bc-8b10-079e55dc9247.jpg?v=1763419377,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
khitabaat-e-shura-vol-3,Khitabaat-e-Shura Vol 3 خطبات شوری جلد سوم,"<p>جلد سوم۔ 1944ء تا 1961ء</p>
<p>Addresses to shura from 1944 1961 by Hazrat Fazal-e-Umar (ra)</p>",amibookstore,Media > Books > Print Books,Books,"Books by Khalifatul Masih II, Urdu",true,Title,Default Title,,,,,,,,'1731,907.18474,shopify,2,deny,manual,10.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/files/Khitabaat-e-Shura_Vol_3.jpg?v=1774903602,1,Decorative book with gold text and design on a white background,false,,,,,,,,,,,,,,04-01-D,4-1-D,Urdu,,,103-B;113-F,,,,hardcover,,,,,,religion-spirituality; history,urd-urdu,,,,,,adults; suitable-for-all-ages,,,,,,,,lb,,5.47,true,,,true,,,active
khitabaat-e-shura-vol-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/Khitabaat-e-Shura_Vol_3_preface.jpg?v=1774903635,2,Urdu text on a white background ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamamtul-bushra-urdu-translation,Hamamatul-Bushra | حمامة البشرى,"<p style=""text-align: right;"">ایک عرب صاحب علم و فضل محمد بن احمد مکّی شعب عامر مکّہ معظّمہ کے رہنے والے تھے وہ ہندوستان کی سیاحت کر رہے تھے جب انہیں حضرت مسیح موعود علیہ السلام کے دعویٰ کی خبر پہنچی وہ قادیان تشریف لائے اور حضورؑ کے دست مبارک پر بیعت کی اور کچھ عرصہ قادیان میں آپ کی صحبت میں رہ کر مکّہ معظّمہ واپس پہنچے تو آپ نے ۲۰؍ محرم۱۳۱۱ھ مطابق ۴؍اگست۱۸۹۳ء حضورؑ کی طرف ایک خط لکھا۔ جس میں اپنے بخیریت مکّہ معظّمہ پہنچنے اور مختلف لوگوں سے حضورؑ کا ذکر کرنے اور ان کے مختلف تاثرات کے ذکر کے بعد یہ خوشخبری لکھی کہ میں نے اپنے دوست علی طائع کو جو شعب عامر کے رئیس اور تاجر ہیں حضورؑ کے دعویٰ سے مفصّل خبر دی تو وہ بہت خوش ہوئے اور انہوں نے کہا کہ میں حضورؑ کی خدمت میں عرض کروں کہ حضورؑ اپنی کتابیں ان کے پتہ پر بھیجیں اور وہ انہیں شرفاء اور علمائے مکّہ مکرمہ میں تقسیم کریں گے۔ اس خط کے ملنے پر حضورؑ نے تبلیغ حق کا ایک غیبی سامان سمجھتے ہوئے رسالہ ‘حمامۃ البشری’ عربی زبان میں تصنیف فرمایا۔ یہ رسالہ حضورؑ نے ۱۸۹۳ء میں رقم فرمایا۔ لیکن اس کی اشاعت فروری۱۸۹۴ء میں ہوئی۔ اس رسالہ میں آپ نے اپنے دعویٰ مسیحیت اور اس کے دلائل خوب وضاحت سے لکھے اور خروج دجّال اور وفات مسیحؑ اور نزول مسیح اور ان سے متعلّقہ امور پر سیرکن بحث کی اور مکفرین علماء کی طرف سے آپ کے عقائد اور آپ کے دعویٰ پر جو اعتراضات کیے جاتے تھے ان کے تفصیلی جوابات دیے۔</p>
<p style=""text-align: right;"">اس عربی تصنیف کا اُردو زبان میں ترجمہ افادہٴ عام کے لئے شائع کیا گیا ہے۔ اس میں عربی متن اور اس کا اُردو ترجمہ بالمقابل دیا گیا ہے تاکہ پڑھنے اور سمجھنے میں آسانی ہو۔</p>
<p>Urdu translation of the Promised Messiah's Arabic book of the same name.</p>",amibookstore,Media > Books > Print Books,Books,"Books by the Promised Messiah, Urdu",true,Title,Default Title,,,,,,,,'1730,680.388555,shopify,0,deny,manual,7.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/urdu-hamamatul-bushra.jpg?v=1676194213,1,"",false,,,,,,,,,,,,,,01-05-A,6-2-D,Urdu,URDU 237,,106-S,,,,hardcover,,,,,,religion-spirituality; history,ara-arabic; urd-urdu,,,,,,suitable-for-all-ages; adults,,,,,,,,lb,,3.47,true,,,true,,,active
hamamtul-bushra-urdu-translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/urdu-hamamatul-bushra_2.jpg?v=1676194213,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamamtul-bushra-urdu-translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/urdu-hamamatul-bushra_1.jpg?v=1676194213,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamamtul-bushra-urdu-translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/urdu-hamamatul-bushra_3.jpg?v=1676194214,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafi-ul-bala-bengali-translation,Dafi ul Bala দাফেউল বালা (বালা মুসিবত প্রতিরোধক),"<p>By the Promised Messiah(peace be upon him)</p>
<p>Dafi ul Bala (Bengali Translation) দাফেউল বালা (বালা মুসিবত প্রতিরোধক)</p>",amibookstore,Media > Books > Print Books,Books,"Bengali, Books by the Promised Messiah, Other Languages",true,Title,Default Title,,,,,,,,'1728,90.718474,shopify,20,deny,manual,3.00,,true,false,,,,,'9789849910282,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/bengali-dafia-ul-bala.jpg?v=1676194206,1,"",false,,,,,,,,,,,,,,09-02-E,8-2-D,Bengali,,,224-D,,,,paperback,,,,,,religion-spirituality,ben-bengali,,,,,,adults; teens-young-adults,,,"",bengali-translation-of-advent-of-the-promised-messiah-and-eclipse; bengali_conditions-of-baiat-and-responsibilities-of-an-ahmadi; bengali-translation-of-dawatul-ameer; bengali-translation-of-letters-of-promised-messiah-to-aryas-brahmins-hindus; bengali-translation-of-nishan-e-asmani; bengali-translation-of-noorul-quran; bengali-translation-of-the-philosphy-of-the-teachings-of-islam; bengali-translation-of-raaz-e-haqiqat; bengali-translation-of-sirrul-khilafa; bengali-translation-of-the-world-crisis-and-pathway-to-peace,ahead,,,lb,,0.60,true,,,true,,,active
dafi-ul-bala-bengali-translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/bengali-dafia-ul-bala_1.jpg?v=1676194206,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
history-of-ahmadiyyat-vol-21,تاریخ احمدیت History of Ahmadiyyat Vol. 21,<p>History of Ahmadiyyat from 1960 to 1962</p>,amibookstore,Media > Books > Print Books,Books,"Islam Ahmadiyya, Urdu",true,Title,Default Title,,,,,,,,'1727,907.18474,shopify,10,deny,manual,12.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/tareekh-e-ahmadiyyat-vol-21.jpg?v=1676194200,1,"",false,,,,,,,,,,,,,,05-02-D,5-2-D,Urdu,,,103-F,,,,hardcover,,,,,,history,urd-urdu,,,,,,adults,,,,,,,,lb,,5.60,true,,,true,,,active
history-of-ahmadiyyat-vol-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/tareekh-e-ahmadiyyat-vol-21_1.jpg?v=1676194200,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
khutbaat-e-masroor-vol-9,Khutbaat e Masroor Volume 9,"<p>Sermons by the Khalifatul Masih the 5th from year 2011</p>
<p>خطبات مسرور جلد نہم</p>",amibookstore,Media > Books > Print Books,Books,"Books by Khalifatul Masih V, Urdu",true,Title,Default Title,,,,,,,,'1726,680.388555,shopify,21,deny,manual,15.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/files/rn-image_picker_lib_temp_38e3206c-d888-4219-8b97-9f18236707f6.jpg?v=1771523761,1,"",false,,,,,,,,,,,,,,05-01-D,,Urdu,,,104-C,,,,hardcover,,,,,,religion-spirituality; self-help-personal-development,urd-urdu,,,,,,suitable-for-all-ages; adults,,,,,,,,lb,,5.47,true,,,true,,,active
khutbaat-e-masroor-vol-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/khutbat-e-masroor-volume-9_1.jpg?v=1771523723,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sitara-e-qaisarah-persian-translation,Sitara-e-Qaisarah (ستارہ قیصریہ ( فارسی,<p>Persian translation of eponymous booklet by the Promised Messiah(peace be upon him)</p>,amibookstore,Religious & Ceremonial,Books,"Books by the Promised Messiah, Books of the Promised Messiah, Farsi, Farsi books of the Promised Messiah, Other Languages",true,Title,Default Title,,,,,,,,'1725,90.718474,shopify,20,deny,manual,4.00,,true,false,,,,,'9781848801691,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/sitara_qaiseriyah_persian.jpg?v=1676194189,1,"",false,,,5605,,,,,,,,,,,09-02-E,9-2-E,Persian,,,221-D,,,,,,,,,,,,,,,,,,,,,,,,,lb,,0.65,true,,,true,,,active
sitara-e-qaisarah-persian-translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/sitara_qaiseriyah_persian_3.jpg?v=1676194189,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sitara-e-qaisarah-persian-translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/sitara_qaiseriyah_persian_1.jpg?v=1676194189,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sitara-e-qaisarah-persian-translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/sitara_qaiseriyah_persian_2.jpg?v=1676194189,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
khutbaat-e-tahir-volume-6-to-10,Khutbaat-e-Tahir. Volume 6-10. |  خطبات طاہر- جلد 6 تا 10,"<p style=""text-align: right;"">خطبات حضرت خلیفتہ المسیح الرابع </p>
<p style=""text-align: left;"">From 2nd January 1987 to 7 June 1991</p>",amibookstore,Media > Books > Print Books,Books,"Books by Khalifatul Masih IV, Urdu",true,Title,Default Title,,,,,,,,'1724,4535.9237,shopify,21,deny,manual,50.00,,true,false,,,,,'9789383882977,https://cdn.shopify.com/s/files/1/0718/1906/7667/files/rn-image_picker_lib_temp_49c4ed96-2c88-476d-acb4-57a2db808c80.jpg?v=1763420052,1,"",false,,,,,,,,,,,,,,R-07-A,,Urdu,,,110-B,,,,hardcover,,,,,,religion-spirituality,urd-urdu,,,,,,adults,,,,,,,,lb,,26.15,true,,,true,,,active
khutbaat-e-tahir-volume-6-to-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/files/rn-image_picker_lib_temp_fbbdd6ac-fdc1-42cf-b3e9-9f1c57889e03.jpg?v=1763420074,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
khutbaat-e-tahir-volume-6-to-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/files/rn-image_picker_lib_temp_30b44602-c2ac-408d-8db5-a5239ba185e1.jpg?v=1763420026,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
khutbaat-e-tahir-volume-6-to-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/files/rn-image_picker_lib_temp_6f2d9d1b-cccd-440b-9671-b05817522ca4.jpg?v=1763420026,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
green-announcement-persian-translation,The Green Announcement (فارسی) اعلامیہ سبز,"<p>Persian translation of an Urdu booklet ""Sabz Ishtihar"" by the Promised Messiah (peace be upon him)</p>",amibookstore,Media > Books > Print Books,Books,"Farsi, Farsi books of the Promised Messiah, Persian",true,Title,Default Title,,,,,,,,'1723,90.718474,shopify,23,deny,manual,4.00,,true,false,,,,,'9781848801691,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/green_announcement_persian.jpg?v=1676194165,1,"",false,,,,,,,,,,,,,,09-02-E,9-2-E,Persian,PERS 041,,221-C,,,,paperback,,,,,,religion-spirituality,fas-persian; fas-farsi,,,,,,suitable-for-all-ages,,,,,,,,lb,,0.68,true,,,true,,,active
green-announcement-persian-translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/green_announcement_persian_2.jpg?v=1676194165,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
green-announcement-persian-translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/green_announcement_persian_3.jpg?v=1676194165,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
green-announcement-persian-translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/green_announcement_persian_1.jpg?v=1676194165,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
how-to-be-free-from-sin-japanese-translation,How to be free from Sin (Japanese Translation),<p>By the Promised Messiah(peace be upon him)</p>,amibookstore,Media > Books > Print Books,Books,"Books by the Promised Messiah, Foreign Languages, Japanese, Other Languages",true,Title,Default Title,,,,,,,,'1722,90.718474,shopify,4,deny,manual,4.00,,true,false,,,,,'9781848806887,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/free_from_sin_in_japanese.jpg?v=1676194156,1,"",false,,,,,,,,,,,,,,09-03-D,9-3-D,Japanese,JAP 000,,222-D,,,,paperback,,,,,,religion-spirituality,jpn-japanese,,,,,,adults,,,,,,,,lb,,1.96,true,,,true,,,active
how-to-be-free-from-sin-japanese-translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/free_from_sin_in_japanese_4.jpg?v=1676194156,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
how-to-be-free-from-sin-japanese-translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/free_from_sin_in_japanese_3.jpg?v=1676194156,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
how-to-be-free-from-sin-japanese-translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/free_from_sin_in_japanese_2.jpg?v=1676194156,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
how-to-be-free-from-sin-japanese-translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/free_from_sin_in_japanese_5.jpg?v=1676194156,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
how-to-be-free-from-sin-japanese-translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/free_from_sin_in_japanese_1.jpg?v=1676194156,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anwar-ul-aloom-vol-23,Anwar ul Aloom Volume 23 انوار العلوم جلد,<p>Speeches and writings of Hazrat Musleh Moud (ra) from April 1952 to November 1953</p>,amibookstore,Media > Books > Print Books,Books,"Books by Khalifatul Masih II, Urdu",true,Title,Default Title,,,,,,,,'1721,453.59237,shopify,25,deny,manual,12.00,,true,false,,,,,'9789383882472,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/anwar_ul_aloom_vol_23.jpg?v=1676194146,1,"",false,,,,,,,,,,,,,,05-02-A,5-2-D,Urdu,URDU 250,,109-C;109-A,,,,hardcover,,,,,,religion-spirituality,urd-urdu,,,,,,adults,,,,,,,,lb,,6.85,true,,,true,,,active
anwar-ul-aloom-vol-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/anwar_ul_aloom_vol_23_1.jpg?v=1676194146,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a-misconception-removed-persian-translation,A Misconception Removed (فارسی) رفع یک اشتباہ,<p>By the Promised Messiah (peace be upon him)</p>,amibookstore,Media > Books > Print Books,Books,"Farsi, Farsi books of the Promised Messiah, Persian",true,Title,Default Title,,,,,,,,'1720,136.077711,shopify,20,deny,manual,3.00,,true,false,,,,,'9781848801691,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/a_misconception_removed_persian.jpg?v=1676194140,1,"",false,,,,,,,,,,,,,,11-02-D,11-2-D,Persian,PERS 026,,215-F,,,,paperback,,,,,,religion-spirituality,fas-persian; fas-farsi,,,,,,adults; suitable-for-all-ages,,,"",ahmad-the-promised-messiah-and-mahdi-552; conditions-of-bai-at-and-responsibilities-of-an-ahmadi-559; durre-sameen-561; holy-quran-with-farsi-translation; how-to-be-free-from-sin-farsi-translation; khataman-nabiyyeen; messiah-and-mahdi-has-come; nishaan-e-aasmani; noahs-ark-farsi-translation; the-philosophy-of-the-teaching-of-islam-555,only manual,,,lb,,0.78,true,,,true,,,active
a-misconception-removed-persian-translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/a_misconception_removed_persian_2.jpg?v=1676194140,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a-misconception-removed-persian-translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/a_misconception_removed_persian_1.jpg?v=1676194140,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a-misconception-removed-persian-translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/a_misconception_removed_persian_4.jpg?v=1676194140,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a-misconception-removed-persian-translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/a_misconception_removed_persian_3.jpg?v=1676194140,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
world-crisis-pathway-to-peace-chinese-translation,World crisis and Pathway To Peace (Chinese translation),"<p>In this book, His Holiness Mirza Masroor Ahmad, the Head of the worldwide Ahmadiyya Muslim Community warns the world of the fast approaching dangers and how it can avert disaster and chart a course of peace.</p>",amibookstore,Media > Books > Print Books,Books,"Books by Khalifatul Masih V, Chinese, Foreign Languages",true,Title,Default Title,,,,,,,,'1719,226.796185,shopify,0,deny,manual,5.00,,true,false,,,,,'9781848800373,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/world_crisis_pathway_to_peace_chinese_translation.jpg?v=1676194131,1,"",false,,,,,,,,,,,,,,11-01-E,11-1-D,Chinese,,,227-C; 3002-C-G,,,,paperback,,,,,,religion-spirituality,zho-simpl-chinese-simplified,,,,,,adults; suitable-for-all-ages,,,,,,,,lb,,2.62,true,,,true,,,active
world-crisis-pathway-to-peace-chinese-translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/world_crisis_pathway_to_peace_chinese_translation_3.jpg?v=1676194131,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
world-crisis-pathway-to-peace-chinese-translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/world_crisis_pathway_to_peace_chinese_translation_5.jpg?v=1676194131,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
world-crisis-pathway-to-peace-chinese-translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/world_crisis_pathway_to_peace_chinese_translation_1.jpg?v=1676194131,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
world-crisis-pathway-to-peace-chinese-translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/world_crisis_pathway_to_peace_chinese_translation_2.jpg?v=1676194131,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
world-crisis-pathway-to-peace-chinese-translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/world_crisis_pathway_to_peace_chinese_translation_4.jpg?v=1676194131,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sunan-ibne-maja-volume-1,سنن ابن ماجہ ـ جلد نمبر ۱ | Sunan Ibn-e-Maja. Volume 1.,"<p style=""text-align: right;"">نور فاؤنڈیشن کی طرف سے الحافظ ابو عبداللہ محمد بن یزید القزوینی ابن ماجہ کی مرتب کردہ سنن کا اردو ترجمہ تیار کیا ہے، جسے نظارت نشر واشاعت قادیان نے فضل عمر پریس سے شائع کیا ہے۔ ترجمہ کرنا اور خصوصاً مذہبی کتاب کا ترجمہ کوئی آسان کام نہیں ہوتا، کیونکہ مذہبی کتب کے ترجمہ میں جہاں متن سے وفاداری کا خیال رکھنا پڑتا ہے عربی متن کا ایسا لفظی ترجمہ بھی درست نہیں ہوتا جو اصل مفہوم سے دور لے جائے۔ الغرض بڑی محنت اور جانفشانی سے ان باتوں کا اہتمام کرکے یہ ترجمہ مکمل کیاگیا ہے۔ پیش کش نہایت عمدہ ہے اور احادیث کے متن کے حوالہ جات میں عالمی معیار کا خصوصی خیال رکھا گیا ہے۔</p>
<p style=""text-align: right;"">کتاب کے آخر پر آیات قرآنیہ، اطراف الحدیث (متن میں کسی بھی عربی جملہ سے حدیث تک پہنچنے میں آسانی ہو) مضامین، اسماء، مقامات اور کتب کا تفصیلی انڈیکس بھی دیا گیا ہے۔</p>",amibookstore,Media > Books > Print Books,Books,"Books of Hadith, Holy Prophet(pbuh), Urdu",true,Title,Default Title,,,,,,,,'1718,453.59237,shopify,11,deny,manual,10.00,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/sunan_ibn_e_maja.jpg?v=1676194121,1,"",false,,,,,,,,,,,,,,02-05-D,2-5-D,Urdu,,,109-D; 109-A,,,,hardcover,,,,,,religion-spirituality; history,urd-urdu,,,,,,adults,,,,,,,,lb,,6.54,true,,,true,,,active
sunan-ibne-maja-volume-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/sunan_ibn_e_maja_4.jpg?v=1676194121,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
